activity_period,operating_airline,operating_airline_iata,published_airline,published_airline_iata,geo_summary,geo_region,activity_type,price_category,terminal,boarding_area,passenger_count
201711,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,7661
201711,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,7243
201711,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,7610
201711,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,7355
201711,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,International,A,5769
201711,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,International,A,6168
201711,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Other,International,G,8788
201711,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Other,International,G,8890
201711,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,10038
201711,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,18865
201711,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,International,G,239
201711,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,299678
201711,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,308896
201711,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,319
201711,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,442322
201711,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,434683
201711,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,26
201711,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,69663
201711,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,66792
201711,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,Terminal 3,F,1194
201711,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,13137
201711,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,14048
201711,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,International,G,165
201711,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,International,G,533
201711,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,5899
201711,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,3793
201711,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,4468
201711,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,6763
201711,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,19218
201711,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,21521
201711,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,29710
201711,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,7472
201711,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,E,2814
201711,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,21419
201711,United Airlines,UA,United Airlines,UA,International,Middle East,Deplaned,Other,International,G,6211
201711,United Airlines,UA,United Airlines,UA,International,Middle East,Enplaned,Other,International,G,5531
201711,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,233359
201711,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,237088
201711,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,6491
201711,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,6355
201711,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,9294
201711,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,11062
201711,Volaris Airlines,Y4,Volaris Airlines,Y4,International,Mexico,Deplaned,Low Fare,International,A,2944
201711,Volaris Airlines,Y4,Volaris Airlines,Y4,International,Mexico,Enplaned,Low Fare,International,A,3489
201711,WOW Air,WW,WOW Air,WW,International,Europe,Enplaned,Other,International,A,1900
201711,WOW Air,WW,WOW Air,WW,International,Europe,Deplaned,Other,International,G,1926
201712,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Deplaned,Other,International,G,5698
201712,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Other,International,G,6200
201712,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,13493
201712,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,17660
201712,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,30541
201712,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,32394
201712,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,9416
201712,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,10031
201712,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,5909
201712,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,6238
201712,Air India Limited,AI,Air India Limited,AI,International,Asia,Deplaned,Other,International,G,6059
201712,Air India Limited,AI,Air India Limited,AI,International,Asia,Enplaned,Other,International,G,6310
201712,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,8779
201712,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,8330
201712,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Deplaned,Other,International,G,2071
201712,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Enplaned,Other,International,G,2621
201712,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,3962
201712,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,5753
201712,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,57499
201712,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,57456
201712,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,5290
201712,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,6063
201712,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,6295
201712,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,7151
201712,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,52503
201712,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,57382
201712,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,108386
201712,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,106175
201712,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,8012
201712,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,8869
201712,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,14046
201712,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,14152
201712,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Deplaned,Other,International,G,8590
201712,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Enplaned,Other,International,G,7844
201712,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,23781
201712,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,25465
201712,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,10388
201712,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,12020
201712,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,8609
201712,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,10812
201712,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,7856
201712,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,8822
201712,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,6919
201712,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,7360
201712,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,24057
201712,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,25060
201712,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,130979
201712,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,133719
201712,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,19956
201712,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,23576
201712,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,A,13313
201712,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,A,14343
201712,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,17661
201712,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,18045
201712,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,14462
201712,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,16070
201712,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,2134
201712,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,3667
201712,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,3379
201712,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,2319
201712,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,5031
201712,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,6092
201712,Jazz Aviation,QK,Air Canada,AC,International,Canada,Deplaned,Other,International,G,3194
201712,Jazz Aviation,QK,Air Canada,AC,International,Canada,Enplaned,Other,International,G,3237
201712,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,59700
201712,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,61345
201712,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,7940
201712,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,8432
201712,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,12138
201712,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,14642
201712,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,20279
201712,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,23857
201712,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,10301
201712,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,13405
201712,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,9060
201712,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,8213
201712,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,5345
201712,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,5695
201712,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,13492
201712,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,13889
201712,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,2596
201712,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,2363
201712,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,18594
201712,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,20407
201712,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Thru / Transit,Other,Terminal 1,C,38
201712,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,4709
201712,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,4977
201712,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,134154
201712,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,135972
201712,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,International,G,1361
201712,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,4456
201712,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,6085
201712,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,156633
201712,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,162881
201712,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,87
201712,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,8989
201712,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,9052
201712,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,8112
201712,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,8340
201712,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,International,A,6396
201712,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,International,A,7623
201712,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Other,International,G,9013
201712,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Other,International,G,10122
201712,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,10467
201712,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,25467
201712,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,287248
201712,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,300110
201712,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,30
201712,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,435510
201712,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,430593
201712,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,34
201712,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,68533
201712,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,79890
201712,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,16576
201712,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,15737
201712,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,International,G,426
201712,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,International,G,775
201712,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,6462
